text,label
Courier fee ₹49 pending. Pay now: http://secure-update.co/ethn34ux,1
Meeting link shared on portal. See https://college.edu,0
Visit our official site for updates: https://irctc.co.in,0
Courier fee ₹49 pending. Pay now: http://trackparcel.in/tki4aojn,1
Your WhatsApp account is locked. Verify now: http://account-check.net/8ucyjykd,1
Visit our official site for updates: https://company.com,0
Monthly statement available at https://amazon.in,0
Your order is confirmed on https://company.com,0
KYC pending for Netflix. Update immediately at https://pay-now.in/lj4mymab,1
KYC pending for WhatsApp. Update immediately at https://gift-claim.org/23t0cabk,1
Your order is confirmed on https://amazon.in,0
KYC pending for Google. Update immediately at https://secure-update.co/vzavayep,1
Payment failed. Retry here: http://gift-claim.org/bl43sqdb,1
Payment failed. Retry here: http://pay-now.in/72h7p93u,1
Your Paytm account is locked. Verify now: http://gift-claim.org/3rnekvfk,1
Meeting link shared on portal. See https://google.com,0
Monthly statement available at https://microsoft.com,0
Meeting link shared on portal. See https://amazon.in,0
Your order is confirmed on https://amazon.in,0
Class notice posted at https://company.com,0
Meeting link shared on portal. See https://microsoft.com,0
Your Flipkart account is locked. Verify now: http://gift-claim.org/kozlbrgt,1
KYC pending for WhatsApp. Update immediately at https://gift-claim.org/l5ju8quo,1
Payment failed. Retry here: http://trackparcel.in/oz8d63j3,1
Class notice posted at https://company.com,0
Your HDFC account is locked. Verify now: http://secure-update.co/pjwsgnq7,1
Class notice posted at https://microsoft.com,0
Your SBI account is locked. Verify now: http://verify-login.net/btrxo4by,1
Monthly statement available at https://irctc.co.in,0
Your order is confirmed on https://college.edu,0
Meeting link shared on portal. See https://amazon.in,0
Your Google account is locked. Verify now: http://gift-claim.org/jcdsunmn,1
Your Netflix account is locked. Verify now: http://pay-now.in/ia2l59jd,1
Your Paytm account is locked. Verify now: http://secure-update.co/rcksxg0b,1
You won a reward from Google! Claim: https://trackparcel.in/iv2mblm6,1
Courier fee ₹49 pending. Pay now: http://pay-now.in/t6mz1ou7,1
Class notice posted at https://google.com,0
You won a reward from Microsoft! Claim: https://trackparcel.in/bim9s9b7,1
You won a reward from Microsoft! Claim: https://gift-claim.org/az93v0ml,1
Payment failed. Retry here: http://account-check.net/owq1jae2,1
Courier fee ₹49 pending. Pay now: http://gift-claim.org/nek41t1j,1
Your WhatsApp account is locked. Verify now: http://verify-login.net/de5gqhrp,1
You won a reward from ICICI! Claim: https://account-check.net/p8pal2ei,1
Payment failed. Retry here: http://pay-now.in/umvtidg4,1
Courier fee ₹49 pending. Pay now: http://verify-login.net/dny2xzg6,1
Monthly statement available at https://irctc.co.in,0
Meeting link shared on portal. See https://company.com,0
Payment failed. Retry here: http://trackparcel.in/7d4mztj1,1
Visit our official site for updates: https://company.com,0
Meeting link shared on portal. See https://google.com,0
Courier fee ₹49 pending. Pay now: http://pay-now.in/2ijjan3x,1
Your HDFC account is locked. Verify now: http://secure-update.co/xk5r4gws,1
Meeting link shared on portal. See https://google.com,0
Courier fee ₹49 pending. Pay now: http://account-check.net/y4r3ltm2,1
You won a reward from HDFC! Claim: https://pay-now.in/dhbmr9sh,1
Payment failed. Retry here: http://pay-now.in/eziniz53,1
Payment failed. Retry here: http://trackparcel.in/3hreurvt,1
Your order is confirmed on https://microsoft.com,0
Visit our official site for updates: https://amazon.in,0
Visit our official site for updates: https://amazon.in,0
Courier fee ₹49 pending. Pay now: http://secure-update.co/tns4cqcu,1
Visit our official site for updates: https://microsoft.com,0
Meeting link shared on portal. See https://microsoft.com,0
You won a reward from Amazon! Claim: https://secure-update.co/f81asx63,1
Payment failed. Retry here: http://account-check.net/3nx4iwhj,1
Class notice posted at https://company.com,0
You won a reward from Netflix! Claim: https://account-check.net/1lz3k6k6,1
Payment failed. Retry here: http://trackparcel.in/406vnmwf,1
You won a reward from Flipkart! Claim: https://secure-update.co/gp7ex6wb,1
Visit our official site for updates: https://microsoft.com,0
Meeting link shared on portal. See https://college.edu,0
You won a reward from Paytm! Claim: https://verify-login.net/av063mj8,1
Class notice posted at https://google.com,0
Your order is confirmed on https://company.com,0
Courier fee ₹49 pending. Pay now: http://account-check.net/dvsjz4ir,1
Monthly statement available at https://amazon.in,0
Courier fee ₹49 pending. Pay now: http://pay-now.in/l5rnhn7f,1
You won a reward from Google! Claim: https://account-check.net/rc9y0ub2,1
Visit our official site for updates: https://google.com,0
Visit our official site for updates: https://company.com,0
Your order is confirmed on https://college.edu,0
You won a reward from Netflix! Claim: https://trackparcel.in/5n9cjnsl,1
You won a reward from ICICI! Claim: https://gift-claim.org/rew4zi9e,1
Class notice posted at https://college.edu,0
You won a reward from Google! Claim: https://trackparcel.in/3furgixh,1
KYC pending for SBI. Update immediately at https://gift-claim.org/oxx6ix47,1
Meeting link shared on portal. See https://irctc.co.in,0
Payment failed. Retry here: http://pay-now.in/kfy0jjub,1
Class notice posted at https://company.com,0
Your Microsoft account is locked. Verify now: http://verify-login.net/zwdm521h,1
Monthly statement available at https://college.edu,0
Payment failed. Retry here: http://secure-update.co/c02lthoh,1
You won a reward from Flipkart! Claim: https://pay-now.in/l078nkbz,1
Monthly statement available at https://amazon.in,0
Payment failed. Retry here: http://pay-now.in/gsa1m0dl,1
KYC pending for ICICI. Update immediately at https://pay-now.in/frnf3dcv,1
You won a reward from Flipkart! Claim: https://verify-login.net/6bh99ue5,1
Monthly statement available at https://irctc.co.in,0
You won a reward from Flipkart! Claim: https://pay-now.in/owaryujb,1
Your order is confirmed on https://irctc.co.in,0
Class notice posted at https://college.edu,0
Meeting link shared on portal. See https://microsoft.com,0
KYC pending for Flipkart. Update immediately at https://account-check.net/d191ldoo,1
You won a reward from WhatsApp! Claim: https://account-check.net/cc86kc2k,1
Class notice posted at https://google.com,0
Your WhatsApp account is locked. Verify now: http://gift-claim.org/20fjqhap,1
Payment failed. Retry here: http://pay-now.in/xpe7qri8,1
Courier fee ₹49 pending. Pay now: http://verify-login.net/grzzc9n8,1
Courier fee ₹49 pending. Pay now: http://verify-login.net/m3ufz6ij,1
Class notice posted at https://college.edu,0
KYC pending for SBI. Update immediately at https://secure-update.co/43pgi5gs,1
Class notice posted at https://microsoft.com,0
Monthly statement available at https://irctc.co.in,0
Your Google account is locked. Verify now: http://trackparcel.in/nf99ir2s,1
You won a reward from HDFC! Claim: https://verify-login.net/meatgjxi,1
Class notice posted at https://irctc.co.in,0
Monthly statement available at https://microsoft.com,0
Class notice posted at https://google.com,0
Meeting link shared on portal. See https://irctc.co.in,0
Meeting link shared on portal. See https://microsoft.com,0
Your Google account is locked. Verify now: http://trackparcel.in/xsvvf6qe,1
Class notice posted at https://company.com,0
You won a reward from Microsoft! Claim: https://gift-claim.org/4epbfzqt,1
Your order is confirmed on https://google.com,0
Courier fee ₹49 pending. Pay now: http://pay-now.in/6esl9r9f,1
Your Amazon account is locked. Verify now: http://trackparcel.in/7469vqfy,1
Payment failed. Retry here: http://account-check.net/6f07s23n,1
You won a reward from Paytm! Claim: https://verify-login.net/7sssza02,1
KYC pending for ICICI. Update immediately at https://account-check.net/nusjznge,1
Monthly statement available at https://amazon.in,0
Visit our official site for updates: https://irctc.co.in,0
Class notice posted at https://irctc.co.in,0
You won a reward from HDFC! Claim: https://pay-now.in/ledbilyi,1
Visit our official site for updates: https://college.edu,0
Visit our official site for updates: https://irctc.co.in,0
Meeting link shared on portal. See https://amazon.in,0
Your Amazon account is locked. Verify now: http://gift-claim.org/0fbh2ut0,1
Class notice posted at https://company.com,0
Courier fee ₹49 pending. Pay now: http://account-check.net/x89hb517,1
Visit our official site for updates: https://amazon.in,0
Your Flipkart account is locked. Verify now: http://account-check.net/j5o4ksgy,1
You won a reward from Paytm! Claim: https://gift-claim.org/h8misgyg,1
You won a reward from Paytm! Claim: https://secure-update.co/ywqjhuip,1
KYC pending for Paytm. Update immediately at https://secure-update.co/64572xs0,1
Visit our official site for updates: https://irctc.co.in,0
Your order is confirmed on https://amazon.in,0
Your WhatsApp account is locked. Verify now: http://trackparcel.in/h98q45n2,1
Payment failed. Retry here: http://verify-login.net/a07wpvel,1
Your order is confirmed on https://google.com,0
Courier fee ₹49 pending. Pay now: http://trackparcel.in/va5c857c,1
Payment failed. Retry here: http://verify-login.net/tb4l9yrn,1
KYC pending for ICICI. Update immediately at https://verify-login.net/bm0va79h,1
You won a reward from ICICI! Claim: https://verify-login.net/qga0xsnh,1
Monthly statement available at https://microsoft.com,0
Your WhatsApp account is locked. Verify now: http://account-check.net/qzsu23uz,1
Payment failed. Retry here: http://gift-claim.org/kyf7hxbv,1
Payment failed. Retry here: http://verify-login.net/hku8u0fy,1
Monthly statement available at https://college.edu,0
Courier fee ₹49 pending. Pay now: http://trackparcel.in/tcpnn27z,1
Visit our official site for updates: https://microsoft.com,0
KYC pending for ICICI. Update immediately at https://secure-update.co/jsaalkcd,1
Class notice posted at https://amazon.in,0
KYC pending for Google. Update immediately at https://secure-update.co/yrusd6hx,1
You won a reward from HDFC! Claim: https://gift-claim.org/z40704fl,1
Class notice posted at https://company.com,0
Monthly statement available at https://google.com,0
Visit our official site for updates: https://irctc.co.in,0
Courier fee ₹49 pending. Pay now: http://secure-update.co/pdfde7b0,1
Class notice posted at https://google.com,0
KYC pending for ICICI. Update immediately at https://verify-login.net/3jcmp87d,1
KYC pending for HDFC. Update immediately at https://secure-update.co/hfog89rp,1
Payment failed. Retry here: http://pay-now.in/4i69ol1l,1
KYC pending for Google. Update immediately at https://account-check.net/tzi2un0l,1
Payment failed. Retry here: http://trackparcel.in/idgla0l1,1
Monthly statement available at https://company.com,0
KYC pending for ICICI. Update immediately at https://secure-update.co/m1efkz7b,1
Class notice posted at https://irctc.co.in,0
Payment failed. Retry here: http://trackparcel.in/bk54gwag,1
Class notice posted at https://irctc.co.in,0
Meeting link shared on portal. See https://amazon.in,0
Payment failed. Retry here: http://account-check.net/ggqwouwc,1
Class notice posted at https://irctc.co.in,0
Your Netflix account is locked. Verify now: http://trackparcel.in/28hk62p6,1
Class notice posted at https://amazon.in,0
Monthly statement available at https://microsoft.com,0
Courier fee ₹49 pending. Pay now: http://secure-update.co/5z7cjtao,1
Payment failed. Retry here: http://secure-update.co/thyru6lc,1
KYC pending for HDFC. Update immediately at https://verify-login.net/cxnkrgmh,1
KYC pending for Paytm. Update immediately at https://pay-now.in/jlt13ll4,1
Courier fee ₹49 pending. Pay now: http://account-check.net/wsa1vk7m,1
You won a reward from Flipkart! Claim: https://pay-now.in/f7xa8dgi,1
Visit our official site for updates: https://company.com,0
Visit our official site for updates: https://company.com,0
Visit our official site for updates: https://amazon.in,0
Courier fee ₹49 pending. Pay now: http://account-check.net/hnearswq,1
Courier fee ₹49 pending. Pay now: http://pay-now.in/59t9gxyw,1
